year,name,id,num_searches
2022,Elite Dangerous: Odyssey,1336350,351
2023,Elite Dangerous: Odyssey,1336350,86
2018,F1® 2021,1134570,285
2019,F1® 2021,1134570,336
2020,F1® 2021,1134570,323
2021,F1® 2021,1134570,546
2022,F1® 2021,1134570,768
2023,F1® 2021,1134570,73
2017,XSOverlay,1173510,53
2018,XSOverlay,1173510,61
2019,XSOverlay,1173510,39
2020,XSOverlay,1173510,118
2021,XSOverlay,1173510,327
2022,XSOverlay,1173510,737
2023,XSOverlay,1173510,234
2018,Ragnarock,1345820,563
2019,Ragnarock,1345820,746
2020,Ragnarock,1345820,739
2021,Ragnarock,1345820,889
2022,Ragnarock,1345820,1359
2023,Ragnarock,1345820,503
2016,Synth Riders,885000,4
2017,Synth Riders,885000,24
2018,Synth Riders,885000,18
2019,Synth Riders,885000,95
2020,Synth Riders,885000,235
2021,Synth Riders,885000,545
2022,Synth Riders,885000,555
2023,Synth Riders,885000,253
2019,Townsmen VR,749960,335
2020,Townsmen VR,749960,184
2021,Townsmen VR,749960,384
2022,Townsmen VR,749960,589
2023,Townsmen VR,749960,580
2015,SENRAN KAGURA Peach Beach Splash,696170,1
2016,SENRAN KAGURA Peach Beach Splash,696170,41
2017,SENRAN KAGURA Peach Beach Splash,696170,398
2018,SENRAN KAGURA Peach Beach Splash,696170,396
2019,SENRAN KAGURA Peach Beach Splash,696170,177
2020,SENRAN KAGURA Peach Beach Splash,696170,126
2021,SENRAN KAGURA Peach Beach Splash,696170,101
2022,SENRAN KAGURA Peach Beach Splash,696170,86
2023,SENRAN KAGURA Peach Beach Splash,696170,24
2020,Survival Nation,2153780,1030
2021,Survival Nation,2153780,1105
2022,Survival Nation,2153780,1342
2023,Survival Nation,2153780,940
2017,POPULATION: ONE,691260,51
2018,POPULATION: ONE,691260,301
2019,POPULATION: ONE,691260,322
2020,POPULATION: ONE,691260,525
2021,POPULATION: ONE,691260,568
2022,POPULATION: ONE,691260,786
2023,POPULATION: ONE,691260,295
2011,NoLimits 2 Roller Coaster Simulation,301320,0
2012,NoLimits 2 Roller Coaster Simulation,301320,196
2013,NoLimits 2 Roller Coaster Simulation,301320,57
2014,NoLimits 2 Roller Coaster Simulation,301320,133
2015,NoLimits 2 Roller Coaster Simulation,301320,152
2016,NoLimits 2 Roller Coaster Simulation,301320,194
2017,NoLimits 2 Roller Coaster Simulation,301320,156
2018,NoLimits 2 Roller Coaster Simulation,301320,39
2019,NoLimits 2 Roller Coaster Simulation,301320,68
2020,NoLimits 2 Roller Coaster Simulation,301320,112
2021,NoLimits 2 Roller Coaster Simulation,301320,108
2022,NoLimits 2 Roller Coaster Simulation,301320,64
2023,NoLimits 2 Roller Coaster Simulation,301320,24
2019,Aerofly FS 4 Flight Simulator,1995890,176
2020,Aerofly FS 4 Flight Simulator,1995890,534
2021,Aerofly FS 4 Flight Simulator,1995890,444
2022,Aerofly FS 4 Flight Simulator,1995890,898
2023,Aerofly FS 4 Flight Simulator,1995890,215
2016,The Thrill of the Fight - VR Boxing,494150,0
2017,The Thrill of the Fight - VR Boxing,494150,123
2018,The Thrill of the Fight - VR Boxing,494150,134
2019,The Thrill of the Fight - VR Boxing,494150,101
2020,The Thrill of the Fight - VR Boxing,494150,119
2021,The Thrill of the Fight - VR Boxing,494150,326
2022,The Thrill of the Fight - VR Boxing,494150,440
2023,The Thrill of the Fight - VR Boxing,494150,88
2014,I Expect You To Die,587430,33
2015,I Expect You To Die,587430,75
2016,I Expect You To Die,587430,102
2017,I Expect You To Die,587430,240
2018,I Expect You To Die,587430,228
2019,I Expect You To Die,587430,255
2020,I Expect You To Die,587430,339
2021,I Expect You To Die,587430,580
2022,I Expect You To Die,587430,599
2023,I Expect You To Die,587430,158
2014,Spooky's Jump Scare Mansion: HD Renovation,577690,87
2015,Spooky's Jump Scare Mansion: HD Renovation,577690,40
2016,Spooky's Jump Scare Mansion: HD Renovation,577690,16
2017,Spooky's Jump Scare Mansion: HD Renovation,577690,47
2018,Spooky's Jump Scare Mansion: HD Renovation,577690,100
2019,Spooky's Jump Scare Mansion: HD Renovation,577690,34
2020,Spooky's Jump Scare Mansion: HD Renovation,577690,16
2021,Spooky's Jump Scare Mansion: HD Renovation,577690,49
2022,Spooky's Jump Scare Mansion: HD Renovation,577690,43
2023,Spooky's Jump Scare Mansion: HD Renovation,577690,13
2016,Vacation Simulator,726830,26
2017,Vacation Simulator,726830,38
2018,Vacation Simulator,726830,105
2019,Vacation Simulator,726830,487
2020,Vacation Simulator,726830,361
2021,Vacation Simulator,726830,354
2022,Vacation Simulator,726830,360
2023,Vacation Simulator,726830,93
2016,GORN,578620,134
2017,GORN,578620,364
2018,GORN,578620,400
2019,GORN,578620,403
2020,GORN,578620,442
2021,GORN,578620,417
2022,GORN,578620,575
2023,GORN,578620,151
2019,One-armed cook,1977530,129
2020,One-armed cook,1977530,268
2021,One-armed cook,1977530,283
2022,One-armed cook,1977530,975
2023,One-armed cook,1977530,708
2017,The Room VR: A Dark Matter,1104380,24
2018,The Room VR: A Dark Matter,1104380,72
2019,The Room VR: A Dark Matter,1104380,54
2020,The Room VR: A Dark Matter,1104380,591
2021,The Room VR: A Dark Matter,1104380,480
2022,The Room VR: A Dark Matter,1104380,431
2023,The Room VR: A Dark Matter,1104380,53
2013,Drunkn Bar Fight,528550,0
2014,Drunkn Bar Fight,528550,57
2015,Drunkn Bar Fight,528550,0
2016,Drunkn Bar Fight,528550,47
2017,Drunkn Bar Fight,528550,114
2018,Drunkn Bar Fight,528550,375
2019,Drunkn Bar Fight,528550,326
2020,Drunkn Bar Fight,528550,382
2021,Drunkn Bar Fight,528550,385
2022,Drunkn Bar Fight,528550,410
2023,Drunkn Bar Fight,528550,99
2018,SURV1V3,722180,178
2019,SURV1V3,722180,220
2020,SURV1V3,722180,253
2021,SURV1V3,722180,727
2022,SURV1V3,722180,616
2023,SURV1V3,722180,194
2014,Duck Season,503580,264
2015,Duck Season,503580,689
2016,Duck Season,503580,595
2017,Duck Season,503580,613
2018,Duck Season,503580,637
2019,Duck Season,503580,673
2020,Duck Season,503580,674
2021,Duck Season,503580,630
2022,Duck Season,503580,579
2023,Duck Season,503580,149
2014,EVERSPACE™,396750,11
2015,EVERSPACE™,396750,8
2016,EVERSPACE™,396750,18
2017,EVERSPACE™,396750,7
2018,EVERSPACE™,396750,23
2019,EVERSPACE™,396750,23
2020,EVERSPACE™,396750,30
2021,EVERSPACE™,396750,103
2022,EVERSPACE™,396750,73
2023,EVERSPACE™,396750,125
2016,Wrench,936720,728
2017,Wrench,936720,837
2018,Wrench,936720,894
2019,Wrench,936720,922
2020,Wrench,936720,1021
2021,Wrench,936720,971
2022,Wrench,936720,973
2023,Wrench,936720,324
2020,All-In-One Sports VR,1514840,328
2021,All-In-One Sports VR,1514840,625
2022,All-In-One Sports VR,1514840,265
2023,All-In-One Sports VR,1514840,66
2014,Megaton Rainfall,430210,0
2015,Megaton Rainfall,430210,22
2016,Megaton Rainfall,430210,28
2017,Megaton Rainfall,430210,295
2018,Megaton Rainfall,430210,616
2019,Megaton Rainfall,430210,205
2020,Megaton Rainfall,430210,151
2021,Megaton Rainfall,430210,437
2022,Megaton Rainfall,430210,277
2023,Megaton Rainfall,430210,59
2017,I'm on Observation Duty 3,1458560,0
2018,I'm on Observation Duty 3,1458560,193
2019,I'm on Observation Duty 3,1458560,173
2020,I'm on Observation Duty 3,1458560,96
2021,I'm on Observation Duty 3,1458560,177
2022,I'm on Observation Duty 3,1458560,91
2023,I'm on Observation Duty 3,1458560,44
2018,Steel Crew,905970,505
2019,Steel Crew,905970,2225
2020,Steel Crew,905970,2680
2021,Steel Crew,905970,2383
2022,Steel Crew,905970,2752
2023,Steel Crew,905970,1026
2020,Touge Shakai,2113900,358
2021,Touge Shakai,2113900,283
2022,Touge Shakai,2113900,449
2023,Touge Shakai,2113900,537
2010,RaceRoom Racing Experience,211500,5
2011,RaceRoom Racing Experience,211500,1
2012,RaceRoom Racing Experience,211500,145
2013,RaceRoom Racing Experience,211500,468
2014,RaceRoom Racing Experience,211500,326
2015,RaceRoom Racing Experience,211500,284
2016,RaceRoom Racing Experience,211500,198
2017,RaceRoom Racing Experience,211500,141
2018,RaceRoom Racing Experience,211500,94
2019,RaceRoom Racing Experience,211500,77
2020,RaceRoom Racing Experience,211500,93
2021,RaceRoom Racing Experience,211500,68
2022,RaceRoom Racing Experience,211500,97
2023,RaceRoom Racing Experience,211500,30
2020,Kill It With Fire VR,1905220,364
2021,Kill It With Fire VR,1905220,161
2022,Kill It With Fire VR,1905220,259
2023,Kill It With Fire VR,1905220,257
2017,Swordsman VR,1206480,6
2018,Swordsman VR,1206480,6
2019,Swordsman VR,1206480,14
2020,Swordsman VR,1206480,180
2021,Swordsman VR,1206480,579
2022,Swordsman VR,1206480,569
2023,Swordsman VR,1206480,284
2017,WGT Golf,1182020,370
2018,WGT Golf,1182020,461
2019,WGT Golf,1182020,448
2020,WGT Golf,1182020,579
2021,WGT Golf,1182020,333
2022,WGT Golf,1182020,272
2023,WGT Golf,1182020,88
2018,Vermillion - VR Painting,1608400,199
2019,Vermillion - VR Painting,1608400,403
2020,Vermillion - VR Painting,1608400,160
2021,Vermillion - VR Painting,1608400,336
2022,Vermillion - VR Painting,1608400,369
2023,Vermillion - VR Painting,1608400,51
2015,Budget Cuts,400940,119
2016,Budget Cuts,400940,249
2017,Budget Cuts,400940,400
2018,Budget Cuts,400940,204
2019,Budget Cuts,400940,197
2020,Budget Cuts,400940,289
2021,Budget Cuts,400940,90
2022,Budget Cuts,400940,101
2023,Budget Cuts,400940,40
2016,Trover Saves the Universe,1051200,0
2017,Trover Saves the Universe,1051200,0
2018,Trover Saves the Universe,1051200,12
2019,Trover Saves the Universe,1051200,203
2020,Trover Saves the Universe,1051200,81
2021,Trover Saves the Universe,1051200,53
2022,Trover Saves the Universe,1051200,53
2023,Trover Saves the Universe,1051200,11
2013,Eleven Table Tennis,488310,3
2014,Eleven Table Tennis,488310,4
2015,Eleven Table Tennis,488310,34
2016,Eleven Table Tennis,488310,31
2017,Eleven Table Tennis,488310,36
2018,Eleven Table Tennis,488310,55
2019,Eleven Table Tennis,488310,71
2020,Eleven Table Tennis,488310,204
2021,Eleven Table Tennis,488310,333
2022,Eleven Table Tennis,488310,449
2023,Eleven Table Tennis,488310,101
2017,Project CARS 3,958400,28
2018,Project CARS 3,958400,55
2019,Project CARS 3,958400,65
2020,Project CARS 3,958400,324
2021,Project CARS 3,958400,186
2022,Project CARS 3,958400,120
2023,Project CARS 3,958400,28
2019,PRO ERA,2165690,34
2020,PRO ERA,2165690,2224
2021,PRO ERA,2165690,2065
2022,PRO ERA,2165690,2927
2023,PRO ERA,2165690,809
2019,Hubris,1265800,215
2020,Hubris,1265800,2974
2021,Hubris,1265800,2764
2022,Hubris,1265800,3166
2023,Hubris,1265800,936
2015,Psychonauts in the Rhombus of Ruin,788690,0
2016,Psychonauts in the Rhombus of Ruin,788690,86
2017,Psychonauts in the Rhombus of Ruin,788690,284
2018,Psychonauts in the Rhombus of Ruin,788690,240
2019,Psychonauts in the Rhombus of Ruin,788690,93
2020,Psychonauts in the Rhombus of Ruin,788690,59
2021,Psychonauts in the Rhombus of Ruin,788690,170
2022,Psychonauts in the Rhombus of Ruin,788690,77
2023,Psychonauts in the Rhombus of Ruin,788690,22
2017,Thief Simulator VR,1019550,0
2018,Thief Simulator VR,1019550,28
2019,Thief Simulator VR,1019550,154
2020,Thief Simulator VR,1019550,211
2021,Thief Simulator VR,1019550,100
2022,Thief Simulator VR,1019550,381
2023,Thief Simulator VR,1019550,107
2014,Chess Ultra,518060,10
2015,Chess Ultra,518060,30
2016,Chess Ultra,518060,36
2017,Chess Ultra,518060,164
2018,Chess Ultra,518060,146
2019,Chess Ultra,518060,119
2020,Chess Ultra,518060,185
2021,Chess Ultra,518060,174
2022,Chess Ultra,518060,180
2023,Chess Ultra,518060,181
2007,SEGA Mega Drive and Genesis Classics,34270,0
2008,SEGA Mega Drive and Genesis Classics,34270,149
2009,SEGA Mega Drive and Genesis Classics,34270,40
2010,SEGA Mega Drive and Genesis Classics,34270,129
2011,SEGA Mega Drive and Genesis Classics,34270,53
2012,SEGA Mega Drive and Genesis Classics,34270,47
2013,SEGA Mega Drive and Genesis Classics,34270,69
2014,SEGA Mega Drive and Genesis Classics,34270,70
2015,SEGA Mega Drive and Genesis Classics,34270,56
2016,SEGA Mega Drive and Genesis Classics,34270,206
2017,SEGA Mega Drive and Genesis Classics,34270,130
2018,SEGA Mega Drive and Genesis Classics,34270,161
2019,SEGA Mega Drive and Genesis Classics,34270,136
2020,SEGA Mega Drive and Genesis Classics,34270,187
2021,SEGA Mega Drive and Genesis Classics,34270,143
2022,SEGA Mega Drive and Genesis Classics,34270,144
2023,SEGA Mega Drive and Genesis Classics,34270,30
2015,cyubeVR,619500,61
2016,cyubeVR,619500,19
2017,cyubeVR,619500,58
2018,cyubeVR,619500,148
2019,cyubeVR,619500,59
2020,cyubeVR,619500,79
2021,cyubeVR,619500,292
2022,cyubeVR,619500,558
2023,cyubeVR,619500,127
2017,Until You Fall,858260,27
2018,Until You Fall,858260,170
2019,Until You Fall,858260,193
2020,Until You Fall,858260,324
2021,Until You Fall,858260,367
2022,Until You Fall,858260,765
2023,Until You Fall,858260,353
2017,Bullet Roulette VR,1103880,0
2018,Bullet Roulette VR,1103880,109
2019,Bullet Roulette VR,1103880,123
2020,Bullet Roulette VR,1103880,104
2021,Bullet Roulette VR,1103880,223
2022,Bullet Roulette VR,1103880,346
2023,Bullet Roulette VR,1103880,142
2018,aerofly RC 8,1507210,33
2019,aerofly RC 8,1507210,171
2020,aerofly RC 8,1507210,87
2021,aerofly RC 8,1507210,216
2022,aerofly RC 8,1507210,157
2023,aerofly RC 8,1507210,60
2019,Garden of the Sea,1086850,1346
2020,Garden of the Sea,1086850,1819
2021,Garden of the Sea,1086850,1924
2022,Garden of the Sea,1086850,3045
2023,Garden of the Sea,1086850,1003
2015,fpsVR,908520,57
2016,fpsVR,908520,152
2017,fpsVR,908520,62
2018,fpsVR,908520,136
2019,fpsVR,908520,274
2020,fpsVR,908520,337
2021,fpsVR,908520,260
2022,fpsVR,908520,745
2023,fpsVR,908520,225
2019,Paradox of Hope VR,1702840,129
2020,Paradox of Hope VR,1702840,323
2021,Paradox of Hope VR,1702840,320
2022,Paradox of Hope VR,1702840,451
2023,Paradox of Hope VR,1702840,77
2019,IronWolf VR,552080,487
2020,IronWolf VR,552080,555
2021,IronWolf VR,552080,653
2022,IronWolf VR,552080,554
2023,IronWolf VR,552080,93
2016,Borderlands 2 VR,991260,0
2017,Borderlands 2 VR,991260,7
2018,Borderlands 2 VR,991260,158
2019,Borderlands 2 VR,991260,150
2020,Borderlands 2 VR,991260,41
2021,Borderlands 2 VR,991260,35
2022,Borderlands 2 VR,991260,26
2023,Borderlands 2 VR,991260,7
2019,Red Matter 2,2081470,78
2020,Red Matter 2,2081470,317
2021,Red Matter 2,2081470,298
2022,Red Matter 2,2081470,899
2023,Red Matter 2,2081470,290
2019,World of Warplanes,790710,2593
2020,World of Warplanes,790710,2932
2021,World of Warplanes,790710,2158
2022,World of Warplanes,790710,2758
2023,World of Warplanes,790710,713
2018,The Bus,491540,3243
2019,The Bus,491540,4291
2020,The Bus,491540,3155
2021,The Bus,491540,3269
2022,The Bus,491540,4303
2023,The Bus,491540,1278
2010,Surgeon Simulator,233720,0
2011,Surgeon Simulator,233720,0
2012,Surgeon Simulator,233720,0
2013,Surgeon Simulator,233720,587
2014,Surgeon Simulator,233720,329
2015,Surgeon Simulator,233720,197
2016,Surgeon Simulator,233720,105
2017,Surgeon Simulator,233720,55
2018,Surgeon Simulator,233720,35
2019,Surgeon Simulator,233720,25
2020,Surgeon Simulator,233720,29
2021,Surgeon Simulator,233720,29
2022,Surgeon Simulator,233720,29
2023,Surgeon Simulator,233720,8
2014,Tiny Town VR,653930,0
2015,Tiny Town VR,653930,0
2016,Tiny Town VR,653930,24
2017,Tiny Town VR,653930,93
2018,Tiny Town VR,653930,413
2019,Tiny Town VR,653930,405
2020,Tiny Town VR,653930,610
2021,Tiny Town VR,653930,482
2022,Tiny Town VR,653930,478
2023,Tiny Town VR,653930,168
2019,MOTHERGUNSHIP: FORGE,1931240,351
2020,MOTHERGUNSHIP: FORGE,1931240,358
2021,MOTHERGUNSHIP: FORGE,1931240,454
2022,MOTHERGUNSHIP: FORGE,1931240,427
2023,MOTHERGUNSHIP: FORGE,1931240,15
2015,Rolling Line,754150,393
2016,Rolling Line,754150,606
2017,Rolling Line,754150,682
2018,Rolling Line,754150,776
2019,Rolling Line,754150,746
2020,Rolling Line,754150,743
2021,Rolling Line,754150,804
2022,Rolling Line,754150,956
2023,Rolling Line,754150,371
2014,Rez Infinite,636450,0
2015,Rez Infinite,636450,14
2016,Rez Infinite,636450,264
2017,Rez Infinite,636450,258
2018,Rez Infinite,636450,124
2019,Rez Infinite,636450,67
2020,Rez Infinite,636450,65
2021,Rez Infinite,636450,186
2022,Rez Infinite,636450,59
2023,Rez Infinite,636450,40
2015,Moss,846470,238
2016,Moss,846470,436
2017,Moss,846470,445
2018,Moss,846470,433
2019,Moss,846470,450
2020,Moss,846470,526
2021,Moss,846470,504
2022,Moss,846470,570
2023,Moss,846470,159
2016,TribeXR DJ School,877850,55
2017,TribeXR DJ School,877850,371
2018,TribeXR DJ School,877850,89
2019,TribeXR DJ School,877850,114
2020,TribeXR DJ School,877850,60
2021,TribeXR DJ School,877850,131
2022,TribeXR DJ School,877850,150
2023,TribeXR DJ School,877850,0
2014,Surgeon Simulator: Experience Reality,518920,112
2015,Surgeon Simulator: Experience Reality,518920,136
2016,Surgeon Simulator: Experience Reality,518920,81
2017,Surgeon Simulator: Experience Reality,518920,280
2018,Surgeon Simulator: Experience Reality,518920,114
2019,Surgeon Simulator: Experience Reality,518920,70
2020,Surgeon Simulator: Experience Reality,518920,154
2021,Surgeon Simulator: Experience Reality,518920,26
2022,Surgeon Simulator: Experience Reality,518920,103
2023,Surgeon Simulator: Experience Reality,518920,64
2019,Wanderer,1599560,921
2020,Wanderer,1599560,1010
2021,Wanderer,1599560,951
2022,Wanderer,1599560,1293
2023,Wanderer,1599560,492
2020,Warplanes: Battles over Pacific,1930920,200
2021,Warplanes: Battles over Pacific,1930920,519
2022,Warplanes: Battles over Pacific,1930920,732
2023,Warplanes: Battles over Pacific,1930920,336
2019,Cosmonious High,1491490,52
2020,Cosmonious High,1491490,58
2021,Cosmonious High,1491490,54
2022,Cosmonious High,1491490,793
2023,Cosmonious High,1491490,264
2014,VoiceAttack,583010,366
2015,VoiceAttack,583010,428
2016,VoiceAttack,583010,202
2017,VoiceAttack,583010,221
2018,VoiceAttack,583010,209
2019,VoiceAttack,583010,177
2020,VoiceAttack,583010,277
2021,VoiceAttack,583010,239
2022,VoiceAttack,583010,308
2023,VoiceAttack,583010,80
2020,Fast and Low,1097620,2076
2021,Fast and Low,1097620,3080
2022,Fast and Low,1097620,3842
2023,Fast and Low,1097620,1330
2014,Space Pirate Trainer,418650,0
2015,Space Pirate Trainer,418650,28
2016,Space Pirate Trainer,418650,653
2017,Space Pirate Trainer,418650,430
2018,Space Pirate Trainer,418650,451
2019,Space Pirate Trainer,418650,569
2020,Space Pirate Trainer,418650,436
2021,Space Pirate Trainer,418650,418
2022,Space Pirate Trainer,418650,294
2023,Space Pirate Trainer,418650,150
2017,Tales Of Glory,636970,155
2018,Tales Of Glory,636970,387
2019,Tales Of Glory,636970,342
2020,Tales Of Glory,636970,416
2021,Tales Of Glory,636970,434
2022,Tales Of Glory,636970,442
2023,Tales Of Glory,636970,164
2014,Kingspray Graffiti VR,471660,33
2015,Kingspray Graffiti VR,471660,0
2016,Kingspray Graffiti VR,471660,181
2017,Kingspray Graffiti VR,471660,230
2018,Kingspray Graffiti VR,471660,32
2019,Kingspray Graffiti VR,471660,163
2020,Kingspray Graffiti VR,471660,122
2021,Kingspray Graffiti VR,471660,117
2022,Kingspray Graffiti VR,471660,270
2023,Kingspray Graffiti VR,471660,29
2017,Karnage Chronicles,611160,133
2018,Karnage Chronicles,611160,152
2019,Karnage Chronicles,611160,207
2020,Karnage Chronicles,611160,373
2021,Karnage Chronicles,611160,441
2022,Karnage Chronicles,611160,304
2023,Karnage Chronicles,611160,53
2015,Overload,448850,502
2016,Overload,448850,775
2017,Overload,448850,793
2018,Overload,448850,879
2019,Overload,448850,814
2020,Overload,448850,885
2021,Overload,448850,865
2022,Overload,448850,1061
2023,Overload,448850,369
2017,Master Bladesmith,1194830,602
2018,Master Bladesmith,1194830,437
2019,Master Bladesmith,1194830,225
2020,Master Bladesmith,1194830,504
2021,Master Bladesmith,1194830,428
2022,Master Bladesmith,1194830,342
2023,Master Bladesmith,1194830,71
2019,REQUISITION VR,1730650,0
2020,REQUISITION VR,1730650,236
2021,REQUISITION VR,1730650,205
2022,REQUISITION VR,1730650,815
2023,REQUISITION VR,1730650,174
2018,Jetborne Racing,1397650,185
2019,Jetborne Racing,1397650,211
2020,Jetborne Racing,1397650,450
2021,Jetborne Racing,1397650,404
2022,Jetborne Racing,1397650,614
2023,Jetborne Racing,1397650,92
2019,Airport Ground Handling Simulator VR,2088630,111
2020,Airport Ground Handling Simulator VR,2088630,404
2021,Airport Ground Handling Simulator VR,2088630,386
2022,Airport Ground Handling Simulator VR,2088630,453
2023,Airport Ground Handling Simulator VR,2088630,164
2015,Gal*Gun 2,851890,11
